title,sponsor,status,date,url,pdf_url,source,category,summary,text_content,analysis_status,created_at
"The Energy (amendment) Bill,no.11 Of 2025",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-09/The%20Energy%20%28Amendment%29%20Bill%2CNo.11%20of%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-09/The%20Energy%20%28Amendment%29%20Bill%2CNo.11%20of%202025.pdf,Senate Bills,Legislative,"Bill before Parliament: The Energy (amendment) Bill,no.11 Of 2025. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-09/The%20Energy%20%28Amendment%29%20Bill%2CNo.11%20of%202025.pdf,pending,2026-02-11T03:03:26.241831
"Bill Digest: The Constitution Of Kenya ( Amendment) Bill, No.13 Of 2025.",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-08/Bills%20Digest%20-%20The%20Constitution%20of%20Kenya%20%28Amendment%29%20Bill%2C%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-08/Bills%20Digest%20-%20The%20Constitution%20of%20Kenya%20%28Amendment%29%20Bill%2C%202025.pdf,Senate Bills,Legislative,"Bill before Parliament: Bill Digest: The Constitution Of Kenya ( Amendment) Bill, No.13 Of 2025.. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-08/Bills%20Digest%20-%20The%20Constitution%20of%20Kenya%20%28Amendment%29%20Bill%2C%202025.pdf,pending,2026-02-11T03:03:26.242397
"The Constitution Of Kenya ( Amendment) Bill, No.13 Of 2025.",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-08/The%20Constitution%20of%20Kenya%20%28Amendment%29%20Bill%2C%20No.13%20of%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-08/The%20Constitution%20of%20Kenya%20%28Amendment%29%20Bill%2C%20No.13%20of%202025.pdf,Senate Bills,Legislative,"Bill before Parliament: The Constitution Of Kenya ( Amendment) Bill, No.13 Of 2025.. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-08/The%20Constitution%20of%20Kenya%20%28Amendment%29%20Bill%2C%20No.13%20of%202025.pdf,pending,2026-02-11T03:03:26.242939
"Simplified Version Constitution Of Kenya ( Amendment) Bill, No.13 Of 2025.",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-08/Simplified%20Version%20-%20The%20Constitution%20of%20Kenya%20%28Amendment%29%20Bill%2C%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-08/Simplified%20Version%20-%20The%20Constitution%20of%20Kenya%20%28Amendment%29%20Bill%2C%202025.pdf,Senate Bills,Legislative,"Bill before Parliament: Simplified Version Constitution Of Kenya ( Amendment) Bill, No.13 Of 2025.. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-08/Simplified%20Version%20-%20The%20Constitution%20of%20Kenya%20%28Amendment%29%20Bill%2C%202025.pdf,pending,2026-02-11T03:03:26.244014
The County Governments Additional Allocation Bill (national Assembly Bill No.2 Of 2025),National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/The%20County%20Governments%20Additional%20Allocation%20Bill%20%28National%20Assembly%20Bill%20No.2%20of%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/The%20County%20Governments%20Additional%20Allocation%20Bill%20%28National%20Assembly%20Bill%20No.2%20of%202025.pdf,Senate Bills,Legislative,Bill before Parliament: The County Governments Additional Allocation Bill (national Assembly Bill No.2 Of 2025). Source: Senate Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/The%20County%20Governments%20Additional%20Allocation%20Bill%20%28National%20Assembly%20Bill%20No.2%20of%202025.pdf,pending,2026-02-11T03:03:26.244537
"Bill Digest: The Culture Bill, (national Assembly Bill No.12 Of 2024)",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/Bills%20Digest%20Culture%20Bill%202024.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/Bills%20Digest%20Culture%20Bill%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: Bill Digest: The Culture Bill, (national Assembly Bill No.12 Of 2024). Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/Bills%20Digest%20Culture%20Bill%202024.pdf,pending,2026-02-11T03:03:26.244537
"The Culture Bill, (national Assembly Bill No.12 Of 2024)",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/The%20Culture%20Bill%2C%20%28National%20Assembly%20Bill%20No.12%20of%202024%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/The%20Culture%20Bill%2C%20%28National%20Assembly%20Bill%20No.12%20of%202024%29.pdf,Senate Bills,Legislative,"Bill before Parliament: The Culture Bill, (national Assembly Bill No.12 Of 2024). Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/The%20Culture%20Bill%2C%20%28National%20Assembly%20Bill%20No.12%20of%202024%29.pdf,pending,2026-02-11T03:03:26.245546
"The Kenya National Council For Population And Development Bill, (national Assembly Bill No.72 Of 2023)",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/The%20Kenya%20National%20Council%20for%20Population%20and%20Development%20Bill%2C%20%28National%20Assembly%20Bill%20No.72%20of%202023%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/The%20Kenya%20National%20Council%20for%20Population%20and%20Development%20Bill%2C%20%28National%20Assembly%20Bill%20No.72%20of%202023%29.pdf,Senate Bills,Legislative,"Bill before Parliament: The Kenya National Council For Population And Development Bill, (national Assembly Bill No.72 Of 2023). Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/The%20Kenya%20National%20Council%20for%20Population%20and%20Development%20Bill%2C%20%28National%20Assembly%20Bill%20No.72%20of%202023%29.pdf,pending,2026-02-11T03:03:26.246052
"The Seeds And Plant Varieties (amendment), Bill, No.4 Of 2025",National Assembly,Amendment,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/The%20Seeds%20and%20Plant%20Varieties%20%28Amendment%29%2CBill%2C%20No.4%20of%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/The%20Seeds%20and%20Plant%20Varieties%20%28Amendment%29%2CBill%2C%20No.4%20of%202025.pdf,Senate Bills,Legislative,"Bill before Parliament: The Seeds And Plant Varieties (amendment), Bill, No.4 Of 2025. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/The%20Seeds%20and%20Plant%20Varieties%20%28Amendment%29%2CBill%2C%20No.4%20of%202025.pdf,pending,2026-02-11T03:03:26.246674
"The Equalisation Fund Appropriation Bill, No.7 Of 2025",National Assembly,Appropriation,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/Bill%20Digest%20-%20The%20Equalisation%20Fund%20Appropriation%20Bill%2C%20No.7%20of%202025%20-%20Final_0.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/Bill%20Digest%20-%20The%20Equalisation%20Fund%20Appropriation%20Bill%2C%20No.7%20of%202025%20-%20Final_0.pdf,Senate Bills,Legislative,"Bill before Parliament: The Equalisation Fund Appropriation Bill, No.7 Of 2025. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/Bill%20Digest%20-%20The%20Equalisation%20Fund%20Appropriation%20Bill%2C%20No.7%20of%202025%20-%20Final_0.pdf,pending,2026-02-11T03:03:26.247180
"The County Governments Additional Allocations No. 2 Bill, No. 8 Of 2025",National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/Bill%20Digest%20-%20The%20County%20Governments%20Additional%20Allocations%20No.%202%20Bill%2C%20No.%208%20of%202025%20-%20Final.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/Bill%20Digest%20-%20The%20County%20Governments%20Additional%20Allocations%20No.%202%20Bill%2C%20No.%208%20of%202025%20-%20Final.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Governments Additional Allocations No. 2 Bill, No. 8 Of 2025. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/Bill%20Digest%20-%20The%20County%20Governments%20Additional%20Allocations%20No.%202%20Bill%2C%20No.%208%20of%202025%20-%20Final.pdf,pending,2026-02-11T03:03:26.247180
"The County Government Additional Allocation (no.2)bill, No.8 Of 2025",National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/The%20County%20Government%20Additional%20Allocation%20%28No.2%29Bill%2C%20No.8%20of%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/The%20County%20Government%20Additional%20Allocation%20%28No.2%29Bill%2C%20No.8%20of%202025.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Government Additional Allocation (no.2)bill, No.8 Of 2025. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/The%20County%20Government%20Additional%20Allocation%20%28No.2%29Bill%2C%20No.8%20of%202025.pdf,pending,2026-02-11T03:03:26.248191
"The County Allocation Of Revenue Bill, No.9 Of 2025",National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-07/The%20County%20Allocation%20of%20Revenue%20Bill%2C%20No.9%20of%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-07/The%20County%20Allocation%20of%20Revenue%20Bill%2C%20No.9%20of%202025.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Allocation Of Revenue Bill, No.9 Of 2025. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-07/The%20County%20Allocation%20of%20Revenue%20Bill%2C%20No.9%20of%202025.pdf,pending,2026-02-11T03:03:26.248818
"The Social Protection Bill, 2025 ( N A Bill No. 12 Of 2025)",National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-05/THE%20SOCIAL%20PROTECTION%20BILL%2C%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-05/THE%20SOCIAL%20PROTECTION%20BILL%2C%202025.pdf,Senate Bills,Legislative,"Bill before Parliament: The Social Protection Bill, 2025 ( N A Bill No. 12 Of 2025). Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-05/THE%20SOCIAL%20PROTECTION%20BILL%2C%202025.pdf,pending,2026-02-11T03:03:26.249324
The Public Finance Management (amendment) ( No.2) Bill ( National Assembly Bills No. 26 Of 2024),National Assembly,Amendment,2024-01-01,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Public%20Finance%20Management%20%28Amendment%29%20%28No.2%29%20Bill%20%28National%20Assembly%20Bills%20No.%2026%20of%202024%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Public%20Finance%20Management%20%28Amendment%29%20%28No.2%29%20Bill%20%28National%20Assembly%20Bills%20No.%2026%20of%202024%29.pdf,Senate Bills,Legislative,Bill before Parliament: The Public Finance Management (amendment) ( No.2) Bill ( National Assembly Bills No. 26 Of 2024). Source: Senate Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-04/The%20Public%20Finance%20Management%20%28Amendment%29%20%28No.2%29%20Bill%20%28National%20Assembly%20Bills%20No.%2026%20of%202024%29.pdf,pending,2026-02-11T03:03:26.249916
The Public Audit ( Amendment) Bill ( National Assembly Bills No. 4 Of 2024),National Assembly,Amendment,2024-01-01,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Public%20Audit%20%28Amendment%29%20Bill%20%28National%20Assembly%20Bills%20No.%204%20of%202024%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Public%20Audit%20%28Amendment%29%20Bill%20%28National%20Assembly%20Bills%20No.%204%20of%202024%29.pdf,Senate Bills,Legislative,Bill before Parliament: The Public Audit ( Amendment) Bill ( National Assembly Bills No. 4 Of 2024). Source: Senate Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-04/The%20Public%20Audit%20%28Amendment%29%20Bill%20%28National%20Assembly%20Bills%20No.%204%20of%202024%29.pdf,pending,2026-02-11T03:03:26.250490
The Division Of Revenue Bill ( National Assembly Bills No.10 Of 2025),National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Division%20of%20Revenue%20Bill%20%28National%20Assembly%20Bills%20No.10%20of%202025%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Division%20of%20Revenue%20Bill%20%28National%20Assembly%20Bills%20No.10%20of%202025%29.pdf,Senate Bills,Legislative,Bill before Parliament: The Division Of Revenue Bill ( National Assembly Bills No.10 Of 2025). Source: Senate Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-04/The%20Division%20of%20Revenue%20Bill%20%28National%20Assembly%20Bills%20No.10%20of%202025%29.pdf,pending,2026-02-11T03:03:26.250995
The Gambling Control Bill (na. No. 70 Of 2023),National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Gambling%20Control%20Bill%20%28NA.%20No.%2070%20of%202023%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-04/The%20Gambling%20Control%20Bill%20%28NA.%20No.%2070%20of%202023%29.pdf,Senate Bills,Legislative,Bill before Parliament: The Gambling Control Bill (na. No. 70 Of 2023). Source: Senate Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-04/The%20Gambling%20Control%20Bill%20%28NA.%20No.%2070%20of%202023%29.pdf,pending,2026-02-11T03:03:26.251088
"Bill Digest: The County Government Laws (amend) Bill,no.52 Of 2024",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2025-03/Bill%20digest-%20County%20Government%20Laws%20%28Amendment%29%20Bill%2C%202024%20-%20Final%2006032025%20%282%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-03/Bill%20digest-%20County%20Government%20Laws%20%28Amendment%29%20Bill%2C%202024%20-%20Final%2006032025%20%282%29.pdf,Senate Bills,Legislative,"Bill before Parliament: Bill Digest: The County Government Laws (amend) Bill,no.52 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-03/Bill%20digest-%20County%20Government%20Laws%20%28Amendment%29%20Bill%2C%202024%20-%20Final%2006032025%20%282%29.pdf,pending,2026-02-11T03:03:26.251593
"The County Government Laws (amend) Bill,no.52 Of 2024",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2025-03/52.%20The%20County%20Government%20Laws%20%28Amend%29%20Bill%2CNo.52%20of%202024%20%281%29.pdf,https://www.parliament.go.ke/sites/default/files/2025-03/52.%20The%20County%20Government%20Laws%20%28Amend%29%20Bill%2CNo.52%20of%202024%20%281%29.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Government Laws (amend) Bill,no.52 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-03/52.%20The%20County%20Government%20Laws%20%28Amend%29%20Bill%2CNo.52%20of%202024%20%281%29.pdf,pending,2026-02-11T03:03:26.252193
"The County Governments Additional Allocations Bill, No.1 Of 2025",National Assembly,Published,2025-01-01,https://www.parliament.go.ke/sites/default/files/2025-03/The%20County%20Governments%20Additional%20Allocations%20Bill%2C%20No.1%20of%202025.pdf,https://www.parliament.go.ke/sites/default/files/2025-03/The%20County%20Governments%20Additional%20Allocations%20Bill%2C%20No.1%20of%202025.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Governments Additional Allocations Bill, No.1 Of 2025. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2025-03/The%20County%20Governments%20Additional%20Allocations%20Bill%2C%20No.1%20of%202025.pdf,pending,2026-02-11T03:03:26.252699
