Status,Facility,Facility_ward,Facility_constituency,Facility_subcounty,Facility_county,Name,Code,Date_established
Fully-functional,Irigiro Dispensary,Muthithi,Kigumo,Kigumo,Muranga,Kagurumo Community Health Unit,601372,40118
Fully-functional,Irigiro Dispensary,Muthithi,Kigumo,Kigumo,Muranga,Gikarangu Community Health Unit,601368,40238
non-functinoal,Kaharo Dispensary,Nginda,Maragwa,muranga south,Muranga,Kaharo Community Health Unit,601505,39814
Fully-functional,Kaharo Dispensary,Nginda,Maragwa,muranga south,Muranga,Itaarga Community Health Unit,601503,40087
Fully-functional,Kaharo Dispensary,Nginda,Maragwa,muranga south,Muranga,Irembu Community Health Unit,601502,40179
Fully-functional,Githunguri Dispensary,Kagundu-ini,Kandara,Kandara,Muranga,Gitura Community Health Unit,601309,40210
Fully-functional,GK Prisons Dispensary (Tana River),Chewani,Galole,Galole,Tana River,Zubaki Community Health Unit,601906,40817
Fully-functional,GK Prisons Dispensary (Tana River),Chewani,Galole,Galole,Tana River,Mikinduni Community Health Unit,601902,40817
semi-functional,Kimorigho Dispensary,Mboghoni,Taveta,Taveta,Taita Taveta,Kimorigo Community Health Unit,601907,40057
Fully-functional,Riabai Dispensary,Riabai,Kiambu,Kiambu Town,Kiambu,Kagongo Community Health Unit,601341,39569
Fully-functional,David Kayanda Dispensary,Mbololo,Voi,Voi,Taita Taveta,Mraru Community Health Unit,602211,40695
semi-functional,Kajire Dispensary,Sagala,Voi,Voi,Taita Taveta,Kajire Community Health Unit,601872,39965
Fully-functional,Mungaria Dispensary,Ithiru,Kandara,Kandara,Muranga,Mungaria Community Health Unit,601316,39965
Fully-functional,Mairi Dispensary,Kangari,Kigumo,Kigumo,Muranga,Mairi Community Health Unit,601379,40026
Fully-functional,Mairi Dispensary,Kangari,Kigumo,Kigumo,Muranga,Mariaini Community Health Unit,601315,40299
Fully-functional,Lukohe Health Centre,Marama North,Butere,Butere,Kakamega,Lukohe Community Health Unit,600614,40184
semi-functional,Mabole Health Centre,Marenyo-shianda,Butere,Butere,Kakamega,Mabole Community Health Unit,602353,40181
semi-functional,Mabole Health Centre,Marenyo-shianda,Butere,Butere,Kakamega,Shianda Community Health Unit,602283,40183
semi-functional,Mabole Health Centre,Marenyo-shianda,Butere,Butere,Kakamega,Bubala Community Health Unit,602279,40183
semi-functional,Kamboo Dispensary,Makindu,Kibwezi West,Kibwezi West,Makueni,Kamboo Community Health Unit,602031,40422
Fully-functional,Kapkessum Dispensary,Kapchemutwa,Keiyo North,Keiyo North,Elgeyo Marakwet,Chebaror Community Health Unit,602170,40544
non-functinoal,Chororget Dispensary,Kaptarakwa,Keiyo South,Keiyo South,Elgeyo Marakwet,Mosop Community Health Unit,602700,40916
non-functinoal,Epkee Dispensary,Soy North,Keiyo South,Keiyo South,Elgeyo Marakwet,Epke Community Health Unit,602482,40916
Fully-functional,Kawiru Dispensary,Athiru Ruujine,Igembe Central,Igembe Central,Meru,Kaene Community Health Unit,602632,41456
semi-functional,Mavivye Model Health Centre,Kima Kiu/Kalanzoni,Kilome,Kilome,Makueni,Mavivye Community Health Unit,602092,40603
Fully-functional,Tarakwa Dispensary (Eldoret West),Kipsomba,Soy,Soy,Uasin Gishu,Tarakwa Community Health Unit,600874,40603
Fully-functional,Rwamburi Dispensary,Ndeiya,Limuru,Limuru,Kiambu,Ndiuni Community Health Unit,601460,39661
Fully-functional,Rironi Health Centre,Limuru Central,Limuru,Limuru,Kiambu,Rironi Community Health Unit,601463,40787
Fully-functional,Okook Dispensary,Amukura West,Teso South,Teso South,Busia,Okook Community Health Unit,602358,40878
semi-functional,Kamolo Dispensary,Malaba South,Teso North,Teso North,Busia,Onyunyur Community Health Unit,602851,41487
semi-functional,Itumbule Health centre,Kima Kiu/Kalanzoni,Kilome,Kilome,Makueni,Itumbule Community Health Unit,602089,40664
non-functinoal,Mutanda Dispensary,Kauwi,Kitui West,Kitui West,Kitui,Mutanda Community Health Unit,602857,41183
Fully-functional,Koywech Dispensary,Central Kasipul,Kasipul,Rachuonyo South,Homa Bay,Kawere East Community Health Unit,600381,40848
non-functinoal,Kivani Dispensary,Kauwi,Kitui West,Kitui West,Kitui,Kivani Community Health Unit,602825,40940
Closed,Kalulini Health Centre,Kanyangi,Kitui Central,Kitui Rural,Kitui,Ndetani Community Health Unit,602506,41153
non-functinoal,Kalulini Health Centre,Kanyangi,Kitui Central,Kitui Rural,Kitui,Ngandani Community Health Unit,602505,41153
Fully-functional,Kalulini Health Centre,Kanyangi,Kitui Central,Kitui Rural,Kitui,Kalulini Community Health Unit,602847,41183
Fully-functional,Kapisimba Dispensary,Siongiroi,Chepalungu,Chepalungu,Bomet,Kabisimba Community Health Unit,602807,41306
semi-functional,Akachiu Health Centre,Kanuni,Igembe South,Igembe South,Meru,Kiunyene Health Community Health Unit,601957,41122
Closed,St Thomas The Apostle Athi Catholic Dispensary,Akachiu,Igembe South,Igembe South,Meru,Kauline Community Health Unit,601952,41122
Fully-functional,Maweni CDF Dispensary (Kongowea),Mkomani,Nyali,Nyali,Mombasa,Kongowea Community Health Unit,601839,40603
Fully-functional,Ziwa SDA,Ziwa,Soy,Soy,Uasin Gishu,Ziwa Community Health Unit,600877,40603
Fully-functional,Bituyu Dispensary,Kimilili,Kimilili,Kimilili,Bungoma,Bituyu Rural Community Health Unit,600726,40603
Fully-functional,Bituyu Dispensary,Kimilili,Kimilili,Kimilili,Bungoma,Bituyu Urban Community Health Unit,602459,41091
Fully-functional,Bahai Dispensary,Kimilili,Kimilili,Kimilili,Bungoma,Bahai Community Health Unit,600725,40188
Fully-functional,Uradi Health Centre,West Alego,Alego Usonga,Alego Usonga,Siaya,Maloba Community Health Unit,602964,41640
semi-functional,Givole Dispensary,Jepkoyai,Hamisi,Hamisi,Vihiga,Givole Community Health Unit,600662,41000
semi-functional,Sunga Dispensary,North West Kisumu,Kisumu West,Kisumu West,Kisumu,Sunga Community Health Unit,600130,40603
Fully-functional,Lwala Kadawa Health Centre,West Kisumu,Kisumu West,Kisumu West,Kisumu,Upper Kadongo Community Health Unit,600131,40179
Fully-functional,Lwala Kadawa Health Centre,West Kisumu,Kisumu West,Kisumu West,Kisumu,Lower Kadongo Community Health Unit,600121,39083
semi-functional,Onyinjo Dispensary,East Seme,Seme,Seme,Kisumu,South Ratta Community Health Unit,600129,39456
semi-functional,Kolenyo Health Centre,Central Seme,Seme,Seme,Kisumu,East Kanyadwera Community Health Unit,600112,40575
semi-functional,Kuoyo Kaila Health Centre,East Seme,Seme,Seme,Kisumu,Kaila Community Health Unit,600118,39456
semi-functional,Tala Health Centre,Kokwanyo/Kakelo,Kabondo Kasipul,Kabondo Kasipul,Homa Bay,East Kokwanyo Community Health Unit,600372,40878
Fully-functional,Ikonzo Model Health Centre,Kingandole,Butula,Butula,Busia,Namwitsula Community Health Unit,600645,41000
Fully-functional,Ikonzo Model Health Centre,Kingandole,Butula,Butula,Busia,Ikonzo Community Health Unit,600641,41000
Fully-functional,Bukhalalire Dispensary,Marachi Central,Butula,Butula,Busia,Bukhalalire Community Health Unit,600630,39091
Fully-functional,Masendebale Dispensary,Marachi East,Butula,Butula,Busia,Tingolo Community Health Unit,600647,39086
Fully-functional,Lwanyange Dispensary,Bukhayo Central,Nambale,Nambale,Busia,Lwanyange A Community Health Unit,600757,40817
Fully-functional,Simotwet Dispensary ( Koibatek),Lembus/Perkerra,Eldama Ravine,Koibatek,Baringo,Simotwet Community Health Unit,602770,41091
non-functinoal,Magombo Community Dispensary (Manga),Magombo,Kitutu Masaba,Manga,Nyamira,Sirate Community Health Unit,602693,40216
semi-functional,Eshirembe Dispensary,Butsotso South,Lurambi,Lurambi,Kakamega,Eshibeye Community Health Unit,600674,40634
non-functinoal,Kobujoi Forest Dispensary,Kobujoi,Aldai,Aldai,Nandi,Kobujoi Forest Community Health Unit,601097,41000
Fully-functional,Kaitese Dispensary,Turkwel,Loima,Loima,Turkana,Kaitese Community Health Unit,602898,41244
semi-functional,Uvete Health centre,Mukaa,Kilome,Kilome,Makueni,Upete Community Health Unit,602093,40575
Fully-functional,Lieta Health Centre (Rarieda),South Uyoma,Rarieda,Rarieda,Siaya,Lieta Upper Community Health Unit,600400,40181
Fully-functional,Wagoro Dispensary (Rarieda),West Uyoma,Rarieda,Rarieda,Siaya,Kokwiri C Community Health Unit,602850,41518
Fully-functional,Wagoro Dispensary (Rarieda),West Uyoma,Rarieda,Rarieda,Siaya,Kokwiri B Community Health Unit,602614,41318
Fully-functional,Rambugu Dispensary (Rarieda),West Asembo,Rarieda,Rarieda,Siaya,Siger A Community Health Unit,600414,40634
Fully-functional,Rambugu Dispensary (Rarieda),West Asembo,Rarieda,Rarieda,Siaya,Siger C Community Health Unit,602623,41318
Fully-functional,Keera Dispensary,Nyatieko,Kitutu Chache South,Kitutu Chache South,Kisii,Keera Community Health Unit,602609,40725
Closed,Kariobangi South Clinic,Kariobangi South,Embakasi West,Embakasi West,Nairobi,Kcc Kariobangi Community Health Unit,602454,41214
Closed,Kariobangi South Clinic,Kariobangi South,Embakasi West,Embakasi West,Nairobi,Mowlem Baraka Community Health Unit,602437,40391
Closed,Kariobangi South Clinic,Kariobangi South,Embakasi West,Embakasi West,Nairobi,Kariobangi South Community Health Unit,602436,40391
semi-functional,Katulye Dispensary-Nzaui,Nzaui/Kilili/Kalamba,Makueni,Makueni,Makueni,Katulye Community Health Unit,602114,40695
semi-functional,AIC Kalamba Dispensary,Nzaui/Kilili/Kalamba,Makueni,Makueni,Makueni,Kalamba Community Health Unit,602340,40878
semi-functional,AIC Kalamba Dispensary,Nzaui/Kilili/Kalamba,Makueni,Makueni,Makueni,Kalamba Aic Community Health Unit,602530,40878
Fully-functional,Giatutu Dispensary,Mugumo-ini,Gatanga,Gatanga,Muranga,Kigio Community Health Unit,601269,39356
Fully-functional,Kapkoi Disp,Tarakwa,Kesses,Kesses,Uasin Gishu,Kapkoi Community Health Unit,601230,40634
Fully-functional,Kimuri Disp,Ngeria,Kapseret,Kapseret,Uasin Gishu,Kabongo Community Health Unit,602764,41092
semi-functional,Gitura Dispensary,Maua,Igembe South,Igembe South,Meru,Gitura Health Community Health Unit,601950,41030
Fully-functional,Naikuriu Dispensary,Naathu,Igembe North,Igembe North,Meru,Naathu Community Health Unit,602641,41456
semi-functional,Naikuriu Dispensary,Naathu,Igembe North,Igembe North,Meru,Thirua Community Health Unit,601944,41153
Fully-functional,Kathelwa Dispensary,Akirang'ondu,Igembe Central,Igembe Central,Meru,Kathelwa Community Health Unit,602634,41456
Fully-functional,Kaelo Dispensary,Antuambui,Igembe North,Igembe North,Meru,Antwambui Health Community Health Unit,602630,41456
Fully-functional,Kililii Dispensary,Athiru Gaiti,Igembe South,Igembe South,Meru,Kindani Health Community Health Unit,601954,40848
Fully-functional,Mutiokiama Health Centre,Akachiu,Igembe South,Igembe South,Meru,Kirindine Health Community Health Unit,601956,41214
Fully-functional,Gichagini Dispensary,Ruchu,Kandara,Kandara,Muranga,Githumu Community Health Unit,601308,40695
Fully-functional,Leberio Dispensary,Simat/Kapseret,Kapseret,Kapseret,Uasin Gishu,Leberio Community Health Unit,601237,40513
semi-functional,Rikendo Dispensary,Ibeno,Nyaribari Chache,Nyaribari Chache,Kisii,Nyaturango Community Health Unit,600071,40452
Fully-functional,Maalimin Dispensary,Maalamin,Lagdera,Lagdera,Garissa,Maalimin Community Health Unit,602662,40452
semi-functional,Sugoi A Dispensary,Tapsagoi,Turbo,Turbo,Uasin Gishu,Sugoi Community Health Unit,600873,40513
Fully-functional,Miritini CDF Dispensary,Miritini,Jomvu,Jomvu,Mombasa,Miritini Community Health Unit,601789,39904
Fully-functional,Miritini CDF Dispensary,Miritini,Jomvu,Jomvu,Mombasa,Maganda Community Health Unit,601788,40603
semi-functional,Wath Onger Dispensary,Macalder/Kanyarwanda,Nyatike,Nyatike,Migori,West Kanyaruada Community Health Unit,600317,40848
Fully-functional,Mulundi Dispensary,Kyangwithya East,Kitui Central,Kitui Central,Kitui,Mulundi Community Health Unit,602008,41244
Fully-functional,Sirata Oirobi Dispensary,Porro,Samburu Central,Samburu Central,Samburu,Sirata Community Health Unit,602953,41425
Fully-functional,Mukarara Community Dispensary,Kihumbu-ini,Gatanga,Gatanga,Muranga,Mukarara Community Health Unit,601274,40238
Fully-functional,Ndunyu Chege Dispensary,Kariara,Gatanga,Gatanga,Muranga,Ndunyu Community Health Unit,601276,39326
Fully-functional,Ndunyu Chege Dispensary,Kariara,Gatanga,Gatanga,Muranga,Gitiri Community Health Unit,601263,40026
semi-functional,Mbici Dispensary,Mang'u,Gatundu North,Gatundu North,Kiambu,Gathaiti Community Health Unit,602439,38930
Fully-functional,Mindhine Dispensary,East Gem,Gem,Gem,Siaya,Marenyo Community Health Unit,602429,38728
Fully-functional,Ogero Dispensary,South Gem,Gem,Gem,Siaya,Gombe Community Health Unit,600036,40878
semi-functional,Rariw Dispensary,East Gem,Rangwe,Rangwe,Homa Bay,Kotieno Community Health Unit(Duplicate),600917,40878
Fully-functional,Eshinutsa Health Centre,Kisa East,Khwisero,Khwisero,Kakamega,Emasatsi Community Health Unit,600733,40664
Fully-functional,Ciagini Health Centre,Wamumu,Mwea,Kirinyaga North/Mwea West,Kirinyaga,Ciagiini Community Health Unit,601525,40787
Fully-functional,Sivilie Health Centre,Bunyala East,Navakholo,Navakholo,Kakamega,Sivilie Community Health Unit,600682,39817
Fully-functional,Goro Rukesa Dispensary,Sagante/Jaldesa,Saku,Saku,Marsabit,Gororukesa Community Health Unit,602968,39706
Fully-functional,Ulungo Dispensary,Yimbo East,Bondo,Bondo,Siaya,Barkanyango Community Health Unit,600004,40634
Fully-functional,Mansa Health Centre,Elben,Tarbaj,Tarbaj,Wajir,Mansa Community Health Unit,601724,40603
Fully-functional,Usenge Dispensary,West Yimbo,Bondo,Bondo,Siaya,Usenge Community Health Unit,600023,40664
Fully-functional,Baolala Dispensary,Jilore,Malindi,Malindi,Kilifi,Mkondoni Community Health Unit,601831,40330
Fully-functional,Malanga Dispensary (Vitengeni),Sokoke,Ganze,Ganze,Kilifi,Malanga Community Health Unit,601827,41133
Fully-functional,Otati Dispensary,Kanyasa,Nyatike,Nyatike,Migori,Otati Community Health Unit,600314,39821
non-functinoal,Tulia Health Centre,Mutongoni,Kitui West,Kitui West,Kitui,Mithini Community Health Unit,602015,39845
semi-functional,Gitaro Dispensary,Mugoiri,Kiharu,Kiharu,Muranga,Gatundu Community Health Unit,602397,39479
semi-functional,Kako Health Centre,Waia-kako,Mbooni,Mbooni,Makueni,Kako Community Health Unit,602072,40513
semi-functional,Shikusi Dispensary,Isukha South,Shinyalu,Shinyalu,Kakamega,Lugose A Community Health Unit,600687,40725
Fully-functional,Rukenya Dispensary,Marimanti,Tharaka,Tharaka South,Tharaka Nithi,Rukenya Community Health Unit,601420,40513
Fully-functional,Rukenya Dispensary,Marimanti,Tharaka,Tharaka South,Tharaka Nithi,Rukenya2 Community Health Unit,602965,41647
Fully-functional,Korwenje Dispensary,North Seme,Seme,Seme,Kisumu,West Katieno Community Health Unit,600136,40725
semi-functional,Korwenje Dispensary,North Seme,Seme,Seme,Kisumu,North Kowe Community Health Unit,602743,41196
Fully-functional,Kavuta Dispensary,Kyangwithya West,Kitui Central,Kitui Central,Kitui,Kavuta Community Health Unit,602006,40575
Fully-functional,Magena Health Centre,Boochi Borabu,Bomachoge Borabu,Bomachoge Borabu,Kisii,Magena Ritembu Community Health Unit,602918,41091
Fully-functional,Mafisini Dispensary,Ramisi,Msambweni,Msambweni,Kwale,Uzima Self Help Group Community Health Unit,601867,40695
semi-functional,Nthambiro Dispensary,Igembe East,Igembe Central,Igembe Central,Meru,Kanjoo Community Health Unit,602331,40848
semi-functional,Nthambiro Dispensary,Igembe East,Igembe Central,Igembe Central,Meru,Nthambiro Community Health Unit,601961,41030
Fully-functional,Mnara Dispensary,Muhoroni Koru,Muhoroni,Muhoroni,Kisumu,Homalime Community Health Unit,600193,40969
non-functinoal,Adiedo Dispensary,Kanyaluo,Karachuonyo,Karachuonyo,Homa Bay,Kobila Community Health Unit,600346,40878
non-functinoal,Adiedo Dispensary,Kanyaluo,Karachuonyo,Karachuonyo,Homa Bay,Kamuoyo Community Health Unit,600331,40878
Fully-functional,Bosiango Health Centre,Bogichora,West Mugirango,Nyamira,Nyamira,Mongorisi Community Health Unit,600272,40391
Fully-functional,Bosiango Health Centre,Bogichora,West Mugirango,Nyamira,Nyamira,Bosiango Community Health Unit,602675,40391
Fully-functional,Namelok Health Centre,Kimana,Kajiado South,Loitokitok,Kajiado,Namelok Community Health Unit,600965,40026
semi-functional,Katutu Health Centre,Kauwi,Kitui West,Kitui West,Kitui,Katutu Community Health Unit,602013,40787
Fully-functional,Witima Health Centre,Karima,Nyeri South,Nyeri South,Nyeri,Witima Community Health Unit,601575,40817
semi-functional,Nduru Kadero Health Centre,North Seme,Seme,Seme,Kisumu,Kadero Community Health Unit,600117,40184
semi-functional,Ngorika Dispensary,Kanjuiri Range,Ol Kalou,Olkalou,Nyandarua,Wiyumiririe Community Health Unit,601483,40940
semi-functional,Ngorika Dispensary,Kanjuiri Range,Ol Kalou,Olkalou,Nyandarua,Ngorika Community Health Unit,601480,40969
Fully-functional,Kinoru Dispensary,Municipality,North Imenti,Imenti North,Meru,Majengo Meru Community Health Unit,602967,41653
Fully-functional,Junju Dispensary,Junju,Kilifi South,Kilifi South,Kilifi,Gongoni Community Health Unit,601765,40969
Fully-functional,Kiaruta Dispensary,Bogiakumu,Bonchari,Bonchari,Kisii,Bomwanda Community Health Unit,600076,40725
Fully-functional,Dadajabula Sub District Hospital,Dadaja Bulla,Wajir South,Wajir South,Wajir,Dadajabula Community Health Unit,601738,40634
Fully-functional,Gotichaki Health Centre,Bogetenga,South Mugirango,South Mugirango,Kisii,Nyansore Community Health Unit,602207,40330
semi-functional,Meri Health Centre,Habasswein,Wajir South,Wajir South,Wajir,Meri Community Health Unit,602261,40391
Fully-functional,Agenga Dispensary,North Kadem,Nyatike,Nyatike,Migori,Agenga Community Health Unit,600304,40909
semi-functional,Kalii Dispensary,Makindu,Kibwezi West,Kibwezi West,Makueni,Kalii Community Health Unit,602030,39965
Fully-functional,Nyamarimba Sub County Hospital,South West Nyakach,Nyakach,Nyakach,Kisumu,Nyamarimba Community Health Unit,600264,40787
Fully-functional,Kathangacini Dispensary,Gatunga,Tharaka,Tharaka North,Tharaka Nithi,Twanthanju Community Health Unit,602128,40725
semi-functional,Kathangacini Dispensary,Gatunga,Tharaka,Tharaka North,Tharaka Nithi,Kathangacini Community Health Unit,602127,41153
Fully-functional,Township Dispensary (Kitui),Township,Kitui Central,Kitui Central,Kitui,Township Community Health Unit,602011,40087
Fully-functional,Kina Dispensary,Athiru Ruujine,Igembe Central,Igembe Central,Meru,Ndoleli Community Health Unit,602642,41456
Fully-functional,Kina Dispensary,Athiru Ruujine,Igembe Central,Igembe Central,Meru,Baibariu Community Health Unit,602631,41456
semi-functional,Limauru Dispensay,Nkomo,Tigania West,Tigania West,Meru,Limauru Community Health Unit,602134,40695
Fully-functional,Kandege Dispensary,Muhoroni Koru,Muhoroni,Muhoroni,Kisumu,Ocharia Community Health Unit,600198,40969
