run,cached,step,type,request_id,ip_addr,full_url,url,documentURL,is_secure,method,host,frame_id,responseCode,request_type,load_ms,ttfb_ms,load_start,load_start_float,bytesIn,objectSize,objectSizeUncompressed,expires,cacheControl,contentType,contentEncoding,socket,protocol,dns_start,dns_end,connect_start,connect_end,ssl_start,ssl_end,initiator,initiator_line,initiator_column,initiator_function,initiator_type,priority,initial_priority,bytesOut,score_cache,score_cdn,score_gzip,score_cookies,score_keep-alive,score_compress,dns_ms,connect_ms,ssl_ms,gzip_total,gzip_save,image_total,image_save,cache_time,cdn_provider,created,netlog_id,final_base_page,is_base_page,load_end,ttfb_start,ttfb_end,download_start,download_end,download_ms,all_start,all_end,all_ms,index,number,cpu.EvaluateScript,cpu.v8.compile,cpu.FunctionCall,cpuTime,renderBlocking,socket_group,http2_stream_id,http2_stream_dependency,http2_stream_weight,http2_stream_exclusive,tls_version,tls_resumed,tls_next_proto,tls_cipher_suite,server_port,
2,0,Step_1,3,287107.4,172.67.195.87,https://www.civiceducationkenya.com/lovable-uploads/60eebae9-7ca2-4cb0-823d-bcecccb0027f.png,/lovable-uploads/60eebae9-7ca2-4cb0-823d-bcecccb0027f.png,,1,GET,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Image,"1,202.00",275.00,823.00,823.00,73085,73085,73085,,"public, max-age=14400, must-revalidate",image/png,,140,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/,61,,,parser,High,High,2182,0,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,0,73085,"-16,050.00",Cloudflare,819,172,0,0,"2,025.00",823.00,"1,098.00","1,098.00","2,025.00",927.00,823.00,"2,025.00","1,202.00",1,2,,,,,non_blocking,,,,,,,,,,,
2,0,Step_1,3,287107.17,172.67.195.87,https://www.civiceducationkenya.com/assets/index-CO7dj8PB.css,/assets/index-CO7dj8PB.css,,1,GET,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Stylesheet,"1,163.00",516.00,854.00,854.00,53526,53526,366495,,"public, max-age=14400, must-revalidate",text/css,br,140,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/,157,,,parser,Highest,Highest,2074,50,100,100,0,100,-1,-1.00,-1.00,-1.00,55934,0,,,"14,400.00",Cloudflare,853,205,0,0,"2,017.00",854.00,"1,370.00","1,370.00","2,017.00",647.00,854.00,"2,017.00","1,163.00",2,3,,,,,blocking,,,,,,,,,,,
2,0,Step_1,3,287107.16,172.67.195.87,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,/assets/index-O80M7bll.js,,1,GET,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Script,"2,644.00",622.00,855.00,855.00,1427041,1427041,5852232,,"public, max-age=14400, must-revalidate",application/javascript,br,140,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/,156,,,parser,High,High,2029,50,100,100,0,100,-1,-1.00,-1.00,-1.00,1430262,0,,,"14,400.00",Cloudflare,853,199,0,0,"3,499.00",855.00,"1,477.00","1,477.00","3,499.00","2,022.00",855.00,"3,499.00","2,644.00",3,4,,,567,567.00,non_blocking,,,,,,,,,,,
2,0,Step_1,3,287107.11,172.67.195.87,https://www.civiceducationkenya.com/manifest.json,/manifest.json,,1,GET,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Manifest,316.00,314.00,"1,026.00","1,026.00",805,805,2557,,"public, max-age=0, must-revalidate",application/json,br,187,h3,-1.00,-1.00,812.00,812.00,812.00,"1,017.00",https://www.civiceducationkenya.com/,77,,,parser,Medium,Medium,1861,-1,100,100,0,100,-1,-1.00,0.00,205.00,3197,0,,,,Cloudflare,820,178,0,0,"1,342.00","1,026.00","1,340.00","1,340.00","1,342.00",2.00,812.00,"1,342.00",521.00,4,5,,,,,,,,,,,,,,,,
2,0,Step_1,3,287107.3,104.18.39.141,https://analytics.ahrefs.com/analytics.js,/analytics.js,,1,GET,analytics.ahrefs.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Script,186.00,182.00,"1,349.00","1,349.00",2692,2692,6947,,max-age=14400,text/javascript,gzip,234,HTTP/2,817.00,993.00,993.00,"1,166.00","1,166.00","1,348.00",https://www.civiceducationkenya.com/,6,,,parser,Low,Low,1894,50,100,100,0,100,-1,176.00,173.00,182.00,2692,0,,,"7,362.00",Cloudflare,816,159,0,0,"1,535.00","1,349.00","1,531.00","1,531.00","1,535.00",4.00,817.00,"1,535.00",717.00,5,6,4,0,2,6.00,potentially_blocking,https://analytics.ahrefs.com <https://civiceducationkenya.com same_site>,1,0,147,1,TLS 1.3,False,h2,4865,443,
2,0,Step_1,3,287107.18,104.18.28.167,https://cdn.gpteng.co/gptengineer.js,/gptengineer.js,,1,GET,cdn.gpteng.co,C31E41B78BC9ADA59E2D0138B347CF40,200,Script,405.00,405.00,"1,393.00","1,393.00",0,0,,"Sat, 11 Jul 2026 02:05:56 GMT","public, max-age=14400",application/javascript,,238,HTTP/2,857.00,"1,031.00","1,031.00","1,204.00","1,204.00","1,392.00",https://www.civiceducationkenya.com/,163,,,parser,High,High,1954,-1,100,-1,0,100,-1,174.00,173.00,188.00,,,,,,Cloudflare,856,211,0,0,"1,798.00","1,393.00","1,798.00","1,798.00","1,798.00",0.00,857.00,"1,798.00",940.00,6,7,,,,,non_blocking,pm/https://cdn.gpteng.co <https://civiceducationkenya.com same_site>,1,0,220,1,TLS 1.3,False,h2,4865,443,
2,0,Step_1,3,287107.2,192.178.54.8,https://www.googletagmanager.com/gtag/js?id=G-744W89SF53,/gtag/js?id=G-744W89SF53,,1,GET,www.googletagmanager.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Script,"1,318.00",392.00,"1,553.00","1,553.00",164902,164902,485952,"Fri, 10 Jul 2026 22:05:56 GMT","private, max-age=900",application/javascript,zstd,232,HTTP/2,813.00,985.00,985.00,"1,184.00","1,184.00","1,552.00",https://www.civiceducationkenya.com/,5,,,parser,Low,Low,1939,0,100,-1,0,100,-1,172.00,199.00,368.00,,,,,900.00,Google,812,146,0,0,"2,871.00","1,553.00","1,945.00","1,945.00","2,871.00",926.00,813.00,"2,871.00","2,057.00",7,8,86,18,179,282.00,potentially_blocking,https://www.googletagmanager.com <https://civiceducationkenya.com same_site>,1,0,147,1,TLS 1.3,False,h2,4865,443,
2,0,Step_1,3,287107.20,104.18.39.141,https://analytics.ahrefs.com/api/event,/api/event,,1,POST,analytics.ahrefs.com,C31E41B78BC9ADA59E2D0138B347CF40,200,XHR,437.00,435.00,"1,723.00","1,723.00",31,31,11,,,application/json,gzip,253,h3,-1.00,-1.00,"1,534.00","1,534.00","1,534.00","1,714.00",https://analytics.ahrefs.com/analytics.js,0,2920,a,script,High,High,2122,0,100,100,0,100,-1,-1.00,0.00,180.00,307,0,,,0.00,Cloudflare,1541,245,0,0,"2,160.00","1,723.00","2,158.00","2,158.00","2,160.00",2.00,"1,534.00","2,160.00",617.00,8,9,,,,,,,,,,,,,,,,
2,0,Step_1,3,287107.21,142.251.47.206,https://www.google-analytics.com/g/collect?v=2&tid=G-744W89SF53&gtm=45je6781v9251411452za200zd9251411452&_p=1783721155452&gcd=13l3l3l3l1l1&npa=0&dma=0&are=1&cid=319305247.1783721158&frm=0&pscdl=noapi&rcb=15&sr=393x851&uaa=arm&uab=64&uafvl=%2520Not%2520A%253BBrand%3B99%7CChromium%3B145.0.0.0%7CGoogle%2520Chrome%3B145.0.0.0&uam=Model&uamb=1&uap=Android&uapv=10&uaw=0&ul=en-us&_s=1&tag_exp=115616985~115938466~115938469~118826209~118897920~118897930~119027224&sid=1783721157&sct=1&seg=0&dl=https%3A%2F%2Fwww.civiceducationkenya.com%2F&dt=Civic%20Education%20Kenya%20-%20Educate%20%E2%80%A2%20Amplify%20%E2%80%A2%20Empower&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&tfd=3115,/g/collect?v=2&tid=G-744W89SF53&gtm=45je6781v9251411452za200zd9251411452&_p=1783721155452&gcd=13l3l3l3l1l1&npa=0&dma=0&are=1&cid=319305247.1783721158&frm=0&pscdl=noapi&rcb=15&sr=393x851&uaa=arm&uab=64&uafvl=%2520Not%2520A%253BBrand%3B99%7CChromium%3B145.0.0.0%7CGoogle%2520Chrome%3B145.0.0.0&uam=Model&uamb=1&uap=Android&uapv=10&uaw=0&ul=en-us&_s=1&tag_exp=115616985~115938466~115938469~118826209~118897920~118897930~119027224&sid=1783721157&sct=1&seg=0&dl=https%3A%2F%2Fwww.civiceducationkenya.com%2F&dt=Civic%20Education%20Kenya%20-%20Educate%20%E2%80%A2%20Amplify%20%E2%80%A2%20Empower&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&tfd=3115,,1,POST,www.google-analytics.com,C31E41B78BC9ADA59E2D0138B347CF40,204,Fetch,361.00,361.00,"4,063.00","4,063.00",0,0,,"Fri, 01 Jan 1990 00:00:00 GMT","no-cache, no-store, must-revalidate",text/plain,,274,HTTP/2,"3,117.00","3,502.00","3,505.00","3,698.00","3,698.00","4,063.00",https://www.googletagmanager.com/gtag/js?id=G-744W89SF53,239,390,pd,script,High,High,4036,-1,100,-1,0,100,-1,385.00,193.00,365.00,,,,,,Google,3117,259,0,0,"4,424.00","4,063.00","4,424.00","4,424.00","4,424.00",0.00,"3,117.00","4,424.00","1,304.00",9,10,,,,,,https://www.google-analytics.com <https://civiceducationkenya.com same_site>,1,0,220,1,TLS 1.3,False,h2,4865,443,
2,0,Step_1,3,287107.14,104.16.80.73,https://static.cloudflareinsights.com/beacon.min.js,/beacon.min.js,,1,GET,static.cloudflareinsights.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Script,194.00,182.00,"4,124.00","4,124.00",11364,11364,31612,,"public, max-age=86400",text/javascript,gzip,289,HTTP/2,"3,596.00","3,768.00","3,769.00","3,942.00","3,942.00","4,124.00",https://www.civiceducationkenya.com/,142,,,parser,Low,Low,1924,50,100,100,0,100,-1,172.00,173.00,182.00,11577,0,,,"86,400.00",Cloudflare,3594,275,0,0,"4,318.00","4,124.00","4,306.00","4,306.00","4,318.00",12.00,"3,596.00","4,318.00",721.00,10,11,4,1,25,30.00,non_blocking,https://static.cloudflareinsights.com <https://civiceducationkenya.com same_site>,1,0,147,1,TLS 1.3,False,h2,4865,443,
2,0,Step_1,3,287107.15,141.101.90.107,https://cdn.brevo.com/js/sdk-loader.js,/js/sdk-loader.js,,1,GET,cdn.brevo.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Script,361.00,360.00,"5,197.00","5,197.00",1116,1116,3442,"Sat, 11 Jul 2026 06:06:00 GMT","public, max-age=28800",application/javascript,br,308,HTTP/2,"4,321.00","4,495.00","4,495.00","4,668.00","4,668.00","5,197.00",https://www.civiceducationkenya.com/,143,,,parser,Low,Low,1885,50,100,100,0,100,-1,174.00,173.00,529.00,1484,0,,,"16,948.00","Cloudflare, Google",4320,294,0,0,"5,558.00","5,197.00","5,557.00","5,557.00","5,558.00",1.00,"4,321.00","5,558.00","1,237.00",11,12,2,0,,2.00,potentially_blocking,https://cdn.brevo.com <https://civiceducationkenya.com same_site>,1,0,147,1,TLS 1.3,False,h2,4865,443,
2,0,Step_1,3,287107.19,104.16.80.73,https://static.cloudflareinsights.com/beacon.min.js/v4513226cdae34746b4dedf0b4dfa099e1781791509496,/beacon.min.js/v4513226cdae34746b4dedf0b4dfa099e1781791509496,,1,GET,static.cloudflareinsights.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Script,192.00,180.00,"5,914.00","5,914.00",11364,11364,31612,,"public, max-age=86400",text/javascript,gzip,320,HTTP/2,-1.00,-1.00,"5,562.00","5,735.00","5,735.00","5,914.00",https://www.civiceducationkenya.com/,164,,,parser,Low,Low,2089,50,100,100,0,100,-1,-1.00,173.00,179.00,11577,0,,,"86,400.00",Cloudflare,5561,313,0,0,"6,106.00","5,914.00","6,094.00","6,094.00","6,106.00",12.00,"5,562.00","6,106.00",544.00,12,13,2,0,,2.00,non_blocking,pm/https://static.cloudflareinsights.com <https://civiceducationkenya.com same_site>,1,0,147,1,TLS 1.3,False,h2,4865,443,
2,0,Step_1,3,287107.8,172.67.195.87,https://www.civiceducationkenya.com/lovable-uploads/bea0d682-b245-4391-b21b-80fdf695fdae.png,/lovable-uploads/bea0d682-b245-4391-b21b-80fdf695fdae.png,,1,GET,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Other,312.00,258.00,"6,110.00","6,110.00",58909,58909,58909,,"public, max-age=14400, must-revalidate",image/png,,140,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/,62,,,parser,Lowest,Lowest,2782,50,100,-1,0,100,100,-1.00,-1.00,-1.00,,,0,58909,"12,164.00",Cloudflare,6109,322,0,0,"6,422.00","6,110.00","6,368.00","6,368.00","6,422.00",54.00,"6,110.00","6,422.00",312.00,13,14,,,,,,,,,,,,,,,,
2,0,Step_1,3,287107.9,172.67.195.87,https://www.civiceducationkenya.com/lovable-uploads/3.webp,/lovable-uploads/3.webp,,1,GET,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Other,285.00,259.00,"6,425.00","6,425.00",29112,29112,29112,,"public, max-age=14400, must-revalidate",image/webp,,140,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/,63,,,parser,Lowest,Lowest,2680,50,100,-1,0,100,100,-1.00,-1.00,-1.00,,,0,29112,"14,400.00",Cloudflare,6424,328,0,0,"6,710.00","6,425.00","6,684.00","6,684.00","6,710.00",26.00,"6,425.00","6,710.00",285.00,14,15,,,,,,,,,,,,,,,,
2,0,Step_1,3,287107.10,172.67.195.87,https://www.civiceducationkenya.com/lovable-uploads/1.webp,/lovable-uploads/1.webp,,1,GET,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Other,274.00,255.00,"6,713.00","6,713.00",20542,20542,20542,,"public, max-age=14400, must-revalidate",image/webp,,140,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/,64,,,parser,Lowest,Lowest,2680,50,100,-1,0,100,100,-1.00,-1.00,-1.00,,,0,20542,"7,507.00",Cloudflare,6712,336,0,0,"6,987.00","6,713.00","6,968.00","6,968.00","6,987.00",19.00,"6,713.00","6,987.00",274.00,15,16,,,,,,,,,,,,,,,,
2,0,Step_1,3,287107.22,142.251.47.206,https://www.google-analytics.com/g/collect?v=2&tid=G-744W89SF53&gtm=45je6781v9251411452za200zd9251411452&_p=1783721155452&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AEAAAAQ&ae=a&are=1&cid=319305247.1783721158&frm=0&pscdl=noapi&rcb=15&sr=393x851&uaa=arm&uab=64&uafvl=%2520Not%2520A%253BBrand%3B99%7CChromium%3B145.0.0.0%7CGoogle%2520Chrome%3B145.0.0.0&uam=Model&uamb=1&uap=Android&uapv=10&uaw=0&ul=en-us&_s=2&tag_exp=115616985~115938466~115938469~118826209~118897920~118897930~119027224&sid=1783721157&sct=1&seg=0&dl=https%3A%2F%2Fwww.civiceducationkenya.com%2F&dt=Civic%20Education%20Kenya%20-%20Educate%20%E2%80%A2%20Amplify%20%E2%80%A2%20Empower&en=scroll&epn.percent_scrolled=90&tfd=8156,/g/collect?v=2&tid=G-744W89SF53&gtm=45je6781v9251411452za200zd9251411452&_p=1783721155452&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AEAAAAQ&ae=a&are=1&cid=319305247.1783721158&frm=0&pscdl=noapi&rcb=15&sr=393x851&uaa=arm&uab=64&uafvl=%2520Not%2520A%253BBrand%3B99%7CChromium%3B145.0.0.0%7CGoogle%2520Chrome%3B145.0.0.0&uam=Model&uamb=1&uap=Android&uapv=10&uaw=0&ul=en-us&_s=2&tag_exp=115616985~115938466~115938469~118826209~118897920~118897930~119027224&sid=1783721157&sct=1&seg=0&dl=https%3A%2F%2Fwww.civiceducationkenya.com%2F&dt=Civic%20Education%20Kenya%20-%20Educate%20%E2%80%A2%20Amplify%20%E2%80%A2%20Empower&en=scroll&epn.percent_scrolled=90&tfd=8156,,1,POST,www.google-analytics.com,C31E41B78BC9ADA59E2D0138B347CF40,204,Fetch,363.00,363.00,"8,157.00","8,157.00",0,0,,"Fri, 01 Jan 1990 00:00:00 GMT","no-cache, no-store, must-revalidate",text/plain,,274,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.googletagmanager.com/gtag/js?id=G-744W89SF53,239,390,pd,script,High,High,4075,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Google,8154,342,0,0,"8,520.00","8,157.00","8,520.00","8,520.00","8,520.00",0.00,"8,157.00","8,520.00",363.00,16,17,,,,,,https://www.google-analytics.com <https://civiceducationkenya.com same_site>,,,,,,,,,443,
2,0,Step_1,3,287107.30,172.67.195.87,https://www.civiceducationkenya.com/cdn-cgi/challenge-platform/scripts/jsd/main.js,/cdn-cgi/challenge-platform/scripts/jsd/main.js,,1,GET,www.civiceducationkenya.com,620169C429797DF59178D45976EBA4CC,302,,211.00,211.00,"37,392.00","37,392.00",0,0,,,"max-age=300, stale-if-error=10800, stale-while-revalidate=10800, public",,,392,h3,-1.00,-1.00,"37,169.00","37,169.00","37,169.00","37,383.00",https://www.civiceducationkenya.com/,,,,script,Low,Low,2131,-1,100,-1,0,-1,-1,-1.00,0.00,214.00,,,,,,Cloudflare,37176,1000000,0,0,"37,603.00","37,392.00","37,603.00","37,603.00","37,603.00",0.00,"37,169.00","37,603.00",425.00,17,18,182,1,0,183.00,non_blocking,,,,,,,,,,,
2,0,Step_1,3,287107.33,172.67.195.87,https://www.civiceducationkenya.com/logo-colored.png,/logo-colored.png,,1,GET,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Image,550.00,257.00,"37,400.00","37,400.00",73085,73085,73085,,"public, max-age=14400, must-revalidate",image/png,,392,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/,170,,,parser,High,Low,2359,50,100,-1,0,100,100,-1.00,-1.00,-1.00,,,0,73085,"14,400.00",Cloudflare,37394,397,0,0,"37,950.00","37,400.00","37,657.00","37,657.00","37,950.00",293.00,"37,400.00","37,950.00",550.00,18,19,,,,,,,,,,,,,,,,
2,0,Step_1,3,287107.34,172.67.195.87,https://www.civiceducationkenya.com/logo-white.png,/logo-white.png,,1,GET,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Image,656.00,426.00,"37,400.00","37,400.00",66446,66446,66446,,"public, max-age=14400, must-revalidate",image/png,,392,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/,170,,,parser,High,Low,2353,50,100,-1,0,100,100,-1.00,-1.00,-1.00,,,0,66446,"14,400.00",Cloudflare,37395,403,0,0,"38,056.00","37,400.00","37,826.00","37,826.00","38,056.00",230.00,"37,400.00","38,056.00",656.00,19,20,,,,,,,,,,,,,,,,
2,0,Step_1,3,287107.30-1,172.67.195.87,https://www.civiceducationkenya.com/cdn-cgi/challenge-platform/h/g/scripts/jsd/73f5d73b1f13/main.js?,/cdn-cgi/challenge-platform/h/g/scripts/jsd/73f5d73b1f13/main.js,,1,GET,www.civiceducationkenya.com,620169C429797DF59178D45976EBA4CC,200,Script,299.00,225.00,"37,609.00","37,609.00",9989,9989,21634,,"max-age=14400, stale-if-error=10800, stale-while-revalidate=10800, public",application/javascript,zstd,392,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/,170,,,parser,Low,Low,412,50,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,"14,400.00",Cloudflare,37608,383,0,0,"37,908.00","37,609.00","37,834.00","37,834.00","37,908.00",74.00,"37,609.00","37,908.00",299.00,20,21,,,,,non_blocking,,,,,,,,,,,
2,0,Step_1,3,77215AF35F7A464A3C38FB148D2910DD,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/carousel_slides?select=*&is_active=eq.true&order=order_index.asc,/rest/v1/carousel_slides?select=*&is_active=eq.true&order=order_index.asc,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,C31E41B78BC9ADA59E2D0138B347CF40,200,Preflight,360.00,360.00,"37,844.00","37,844.00",0,0,,,,,,429,h3,"37,478.00","37,653.00",-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/carousel_slides?select=*&is_active=eq.true&order=order_index.asc,,,,preflight,High,High,2158,-1,100,-1,0,100,-1,175.00,-1.00,-1.00,,,,,,Cloudflare,37475,410,0,0,"38,204.00","37,844.00","38,204.00","38,204.00","38,204.00",0.00,"37,478.00","38,204.00",535.00,21,22,,,,,,,,,,,,,,,,
2,0,Step_1,3,287107.27,141.101.90.106,https://sibautomation.com/sa.js?key=u9woqr28f9yeajgrw42u15su,/sa.js?key=u9woqr28f9yeajgrw42u15su,,1,GET,sibautomation.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Script,364.00,361.00,"37,847.00","37,847.00",4131,4131,15166,"Fri, 10 Jul 2026 22:07:32 GMT","public, max-age=60",text/javascript,br,382,HTTP/2,"36,956.00","37,128.00","37,128.00","37,301.00","37,301.00","37,842.00",https://cdn.brevo.com/js/sdk-loader.js,35,31,injectScript,script,Low,Low,1951,0,100,100,0,100,-1,172.00,173.00,541.00,4408,0,,,"-3,835.00",Cloudflare,36955,362,0,0,"38,211.00","37,847.00","38,208.00","38,208.00","38,211.00",3.00,"36,956.00","38,211.00","1,250.00",22,23,4,0,1,6.00,non_blocking,https://sibautomation.com <https://civiceducationkenya.com same_site>,1,0,147,1,TLS 1.3,False,h2,4865,443,
2,0,Step_1,3,287107.39,172.67.195.87,https://www.civiceducationkenya.com/cdn-cgi/challenge-platform/h/g/jsd/oneshot/73f5d73b1f13/0.367372249359732:1783717225:KxVMVyIujr8JiKy5WjiWk_ImE9VGy36LSGV4ULyiF6g/a192df63ad74d89d,/cdn-cgi/challenge-platform/h/g/jsd/oneshot/73f5d73b1f13/0.367372249359732:1783717225:KxVMVyIujr8JiKy5WjiWk_ImE9VGy36LSGV4ULyiF6g/a192df63ad74d89d,,1,POST,www.civiceducationkenya.com,620169C429797DF59178D45976EBA4CC,200,XHR,252.00,252.00,"38,102.00","38,102.00",0,0,,,,text/plain,,392,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/cdn-cgi/challenge-platform/scripts/jsd/main.js,0,11737,N,script,High,High,2767,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,38099,437,0,0,"38,354.00","38,102.00","38,354.00","38,354.00","38,354.00",0.00,"38,102.00","38,354.00",252.00,23,24,,,,,,,,,,,,,,,,
2,0,Step_1,3,287107.38,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/carousel_slides?select=*&is_active=eq.true&order=order_index.asc,/rest/v1/carousel_slides?select=*&is_active=eq.true&order=order_index.asc,,1,GET,iruahxgkrucidihnfytq.supabase.co,C31E41B78BC9ADA59E2D0138B347CF40,200,Fetch,392.00,390.00,"38,216.00","38,216.00",1284,1284,3907,,,application/json,gzip,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3784,0,100,100,0,100,-1,-1.00,-1.00,-1.00,2080,0,,,0.00,Cloudflare,37475,409,0,0,"38,608.00","38,216.00","38,606.00","38,606.00","38,608.00",2.00,"38,216.00","38,608.00",392.00,24,25,,,,,,,,,,,,,,,,
2,0,Step_1,3,287107.41,172.67.195.87,https://www.civiceducationkenya.com/favicon.ico,/favicon.ico,,1,GET,www.civiceducationkenya.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Other,293.00,268.00,"38,243.00","38,243.00",25168,25168,152126,,"public, max-age=14400, must-revalidate",image/vnd.microsoft.icon,br,392,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,High,High,2500,0,100,100,0,100,-1,-1.00,-1.00,-1.00,27128,0,,,"-19,158.00",Cloudflare,38238,462,0,0,"38,536.00","38,243.00","38,511.00","38,511.00","38,536.00",25.00,"38,243.00","38,536.00",293.00,25,26,,,,,,,,,,,,,,,,
2,0,Step_1,3,3A53DD02EAF85EB04733788F44872BC2,104.16.80.73,https://cloudflareinsights.com/cdn-cgi/rum,/cdn-cgi/rum,,1,OPTIONS,cloudflareinsights.com,C31E41B78BC9ADA59E2D0138B347CF40,200,Preflight,176.00,175.00,"38,408.00","38,408.00",20,20,,,,text/plain,gzip,320,HTTP/2,"38,234.00","38,408.00",-1.00,-1.00,-1.00,-1.00,https://cloudflareinsights.com/cdn-cgi/rum,,,,preflight,High,High,1837,0,100,-1,0,100,-1,174.00,-1.00,-1.00,,,,,0.00,Cloudflare,38232,450,0,0,"38,584.00","38,408.00","38,583.00","38,583.00","38,584.00",1.00,"38,234.00","38,584.00",350.00,26,27,,,,,,,3,,,,,,,,,
2,0,Step_1,3,287107.40,104.16.80.73,https://cloudflareinsights.com/cdn-cgi/rum,/cdn-cgi/rum,,1,POST,cloudflareinsights.com,C31E41B78BC9ADA59E2D0138B347CF40,204,XHR,177.00,177.00,"38,586.00","38,586.00",0,0,,,,text/plain,,320,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://static.cloudflareinsights.com/beacon.min.js,0,12456,e.sendObjectBeacon,script,High,High,2152,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,38232,449,0,0,"38,763.00","38,586.00","38,763.00","38,763.00","38,763.00",0.00,"38,586.00","38,763.00",177.00,27,28,,,,,,pm/https://static.cloudflareinsights.com <https://civiceducationkenya.com same_site>,5,0,220,1,,,,,443,
2,0,Step_1,3,3AC1A9FF490A3BF0AFD90B54B0551FD0,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/media_content?select=*%2Citems%3Amedia_items%28*%29&status=eq.published&tags=cs.%7Bspecial-edition%7D&order=created_at.desc&limit=1,/rest/v1/media_content?select=*%2Citems%3Amedia_items%28*%29&status=eq.published&tags=cs.%7Bspecial-edition%7D&order=created_at.desc&limit=1,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,C31E41B78BC9ADA59E2D0138B347CF40,200,Preflight,182.00,182.00,"38,630.00","38,630.00",0,0,,,,,,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/media_content?select=*%2Citems%3Amedia_items%28*%29&status=eq.published&tags=cs.%7Bspecial-edition%7D&order=created_at.desc&limit=1,,,,preflight,High,High,2359,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,38629,492,0,0,"38,812.00","38,630.00","38,812.00","38,812.00","38,812.00",0.00,"38,630.00","38,812.00",182.00,28,29,,,,,,,,,,,,,,,,
